"GDLCODE","2025.fies.urb","2025.fies.rur","2030.fies.urb","2030.fies.rur","2020.pop.urb","2020.pop.rur","2025.pop.urb","2025.pop.rur","2030.pop.urb","2030.pop.rur","2020.stunt","2025.stunt","2030.stunt"
"LBRr107",0.842245679814368,0.437734812963754,0.408129936084151,0.380556474206969,99769,99831,100361,99978,99933,99807,0.969844838604331,0.553413218585774,0.923427562229335
"LBRr108",0.515433783177286,0.103742953622714,0.471060497220606,0.101675604935735,100053,99903,100199,100096,100147,100255,0.805837638443336,0.826210969593376,0.0347429194953293
"LBRr109",0.143307426245883,0.576217594789341,0.408978599589318,0.564406714402139,100143,100426,99485,100110,99900,100050,0.230779694393277,0.429906886303797,0.765242287656292
"LBRr110",0.609617203241214,0.384206440299749,0.206884972983971,0.0600283914245665,100086,100180,99983,99825,100259,99681,0.929797973716632,0.27578607830219,0.609904186800122
"LBRr111",0.827399005880579,0.693079747026786,0.242604235420004,0.22578770853579,100187,100309,100056,99865,100240,99847,0.533734597964212,0.33629071014002,0.131792822852731
"LBRr112",0.744819051353261,0.355301588075235,0.742579296929762,0.621036973781884,99176,99809,99805,100515,99924,100570,0.0183002359699458,0.99156890809536,0.196931017329916
"LBRr113",0.45211527030915,0.642507937271148,0.975797773804516,0.707704928936437,100563,99659,99997,100091,100093,99965,0.607813896611333,0.403515705605969,0.929730946663767
"LBRr114",0.291259880643338,0.234853483736515,0.887105386704206,0.37372024054639,100076,99839,99968,99996,99905,99416,0.657960683340207,0.0165113334078342,0.0584939555265009
"LBRr115",0.0388633704278618,0.212157963076606,0.402005514362827,0.633253663312644,100185,99977,100042,99714,100433,100072,0.693653166294098,0.0836184564977884,0.651155815226957
"LBYr101",0.299264305038378,0.537116657244042,0.781525793951005,0.816441640490666,99928,100076,99686,100634,99682,99770,0.0500887744128704,0.117168749216944,0.217413831269369
"LBYr102",0.961772012757137,0.323071357328445,0.473401886876673,0.320532618323341,100579,99959,99805,100378,100530,100073,0.727764003910124,0.862560102948919,0.148754342691973
"LBYr103",0.422495127655566,0.183132560690865,0.775148465530947,0.553166463505477,99530,99837,100261,100389,99917,100064,0.0284956358373165,0.112898688996211,0.261605170555413
"LIEt",0.294947294751182,0.531664036912844,0.345872436882928,0.837451840285212,99928,100392,99655,100482,99801,99852,0.515912128612399,0.655884270789102,0.776088954880834
"LKAt",0.423653232166544,0.107375678606331,0.0500273040961474,0.293410135200247,99932,100277,99885,100323,99958,99436,0.841216791421175,0.30421668686904,0.347993180621415
"LSOr101",0.348169119562954,0.231915394775569,0.325582276564091,0.755614419467747,100139,99982,100165,99755,99410,99546,0.0806936291046441,0.279572496656328,0.0919069424271584
"LSOr102",0.879188125021756,0.550365348113701,0.676569829462096,0.719835748430341,99669,100530,100388,99800,99709,100193,0.799143794225529,0.368426905944943,0.912743227789178
"LSOr103",0.502639075974002,0.265003580600023,0.462498463690281,0.341716276714578,100407,100185,99649,100379,100045,100696,0.537111083511263,0.944712965749204,0.583239812869579
"LSOr104",0.2699885815382,0.560827911831439,0.840710642980412,0.814705576514825,99849,100162,100004,99890,99950,99806,0.193284433800727,0.173869860125706,0.988710720092058
"LSOr105",0.540504769422114,0.254461804172024,0.0583827707450837,0.694951854879037,100403,100480,100338,99361,100275,99375,0.909437666879967,0.396715990500525,0.721584328450263
"LSOr106",0.35294140316546,0.317750066053122,0.159405863145366,0.975556808058172,99711,100586,100092,100195,100198,100004,0.810644916025922,0.476375977043062,0.94291499000974
"LSOr107",0.488213456468657,0.82920748880133,0.538249574135989,0.569937270833179,100006,100729,100157,100370,99992,99291,0.10371258854866,0.517142426222563,0.562748836586252
"LSOr108",0.781439344165847,0.497121677966788,0.403456373373047,0.674630899215117,100589,99559,99844,99698,99821,100052,0.484568200772628,0.956600761041045,0.289541430072859
"LSOr109",0.0247270977124572,0.493798872455955,0.274262564489618,0.430287645198405,99625,100208,99885,100360,100053,100384,0.0616028369404376,0.399086927529424,0.0638621286489069
"LSOr110",0.136226477799937,0.718382791150361,0.715384340379387,0.792938641970977,99968,100124,100005,100342,99881,99708,0.775204920675606,0.00980158592574298,0.229430115781724
"LTUr101",0.417616901453584,0.0132986665703356,0.00588524341583252,0.372679232852533,99830,99734,99634,99964,100227,99646,0.348399336915463,0.644601007224992,0.893605641555041
"LTUr102",0.212907656794414,0.314190308330581,0.732959765475243,0.264921098947525,99579,100011,99895,99571,100078,99686,0.336784997023642,0.598847647197545,0.372917882399634
"LTUr103",0.730766784399748,0.707275206455961,0.224944675574079,0.855388642055914,99934,100372,99712,100384,100091,99660,0.39187414990738,0.380776199046522,0.572716507827863
"LTUr104",0.163037459366024,0.674432982457802,0.0600415132939816,0.942935188068077,99484,100212,99493,100130,99371,100039,0.108655073214322,0.811794770881534,0.53352716867812
"LTUr105",0.719808857655153,0.990000502439216,0.92759234062396,0.751789266243577,100031,100597,100027,100098,100224,99435,0.705268597230315,0.728617542190477,0.454458345659077
"LTUr106",0.660410677082837,0.753766955574974,0.55613619252108,0.933665457181633,100022,99915,99875,100218,99518,99803,0.968610212439671,0.870916107902303,0.0906892174389213
"LTUr107",0.843222681200132,0.872704392299056,0.15722676878795,0.570712968707085,99578,99998,99566,100110,99762,99998,0.200986489420757,0.0150371748022735,0.303721316857263
"LTUr108",0.334835949121043,0.253940386231989,0.602079314179718,0.124610397033393,99881,100384,100511,100034,100270,99199,0.0170830287970603,0.141304946504533,0.867157857632264
"LTUr109",0.983512369450182,0.0912270995322615,0.967203174484894,0.439434970263392,100109,100243,99893,99944,100288,99852,0.183163861511275,0.855484595289454,0.348049495136365
"LTUr110",0.704302772879601,0.640758119523525,0.744706267956644,0.16282254899852,100260,100713,99798,99714,100313,99501,0.613384997704998,0.189792334567755,0.749436956830323
"LUXt",0.874038150766864,0.289901060517877,0.329906403785571,0.55277996067889,99574,100058,99551,100000,99793,100440,0.797514769714326,0.0693250268232077,0.855488466564566
"LVAr101",0.0651838027406484,0.376402093097568,0.0635070027783513,0.822961703408509,99633,100041,100112,100095,99868,100278,0.596406447468325,0.925776449497789,0.456525519024581
"LVAr103",0.851633353857324,0.0271957495715469,0.892461573239416,0.421951996162534,99826,100276,99802,99842,99837,99567,0.22876633843407,0.956224987050518,0.158477249089628
"LVAr104",0.0805512932129204,0.527583287563175,0.249068112578243,0.786746812984347,100016,100182,100116,100141,100052,100321,0.422975735040382,0.759586376836523,0.973121149232611
"LVAr105",0.0303017827682197,0.0623420379124582,0.907596384407952,0.139588933438063,99623,99479,99582,100449,99958,99975,0.673346880357713,0.781515966635197,0.100113230757415
"LVAr106",0.280923955608159,0.0202476968988776,0.335654610069469,0.592225570930168,99869,99699,100122,99975,100138,99885,0.0427357212174684,0.467647406505421,0.0717759476974607
"MARr101",0.446386537980288,0.902812092565,0.388693143613636,0.745534049347043,100094,100114,100196,100299,99918,100389,0.888050418812782,0.686808392638341,0.529637042898685
"MARr102",0.926926987944171,0.340080802096054,0.736608274281025,0.0174885101150721,100173,99468,100117,99506,99614,100285,0.0792402580846101,0.895962435053661,0.0422587939538062
"MARr103",0.332886148476973,0.0308494737837464,0.0106838296633214,0.411097790813074,100228,100330,99827,100331,100460,100000,0.200589232612401,0.814076165668666,0.00144547130912542
"MARr104",0.743469528853893,0.297683540964499,0.679038177244365,0.853918470675126,100278,99595,99984,99709,100439,100659,0.367591303773224,0.984142815927044,0.367620202712715
"MARr105",0.400969093665481,0.866675705183297,0.997038626577705,0.525646191788837,99675,99957,99905,100141,99768,99426,0.496889191213995,0.447160342242569,0.678160207113251
"MARr106",0.323881555348635,0.759944587945938,0.224518786650151,0.100689558545128,100148,100201,100063,100395,100379,99773,0.331587861524895,0.2367892221082,0.437144157243893
"MARr107",0.00856065098196268,0.676573795732111,0.809554203879088,0.648927432019264,100020,99839,100224,99840,100278,100556,0.855527931591496,0.665379836922511,0.835777388419956
"MDAr101",0.5241098490078,0.716787484008819,0.378354786429554,0.946140411077067,99904,99624,99838,99558,99766,100203,0.78396975225769,0.950783069245517,0.65212139301002
"MDAr102",0.376514043426141,0.391524642938748,0.740105988457799,0.043409509351477,99803,100355,100738,100062,99975,100193,0.257056772243232,0.812736640917137,0.0851839466486126
"MDAr103",0.302068425342441,0.437128083780408,0.270286203827709,0.226339557906613,100016,100026,100168,99408,100129,100356,0.0179675770923495,0.558860845398158,0.961701233638451
"MDAr104",0.828817220637575,0.132828851696104,0.900389506714419,0.736800560727715,100124,100226,99849,100130,99791,100175,0.73337847692892,0.275925065856427,0.433486382709816
"MDGr101",0.414548861794174,0.855144266970456,0.833637724630535,0.550559260649607,99932,100209,99850,100390,99669,100335,0.366861260728911,0.602884548250586,0.254837080836296
"MDGr102",0.904443783452734,0.0584635846316814,0.0481098787859082,0.770045961486176,99896,99596,99597,99117,99974,100093,0.921006702585146,0.730398358078673,0.334312692517415
"MDGr103",0.526917917886749,0.426976659335196,0.180127482162789,0.698182274587452,100191,100340,100331,99250,100026,99765,0.318144530523568,0.164241415914148,0.893031790154055
"MDGr104",0.000383252277970314,0.739830199396238,0.552531191846356,0.925948017043993,100098,99710,99739,99817,100038,99953,0.794766090577468,0.737508871592581,0.474321643123403
"MDGr105",0.704841613071039,0.62910825246945,0.511748063145205,0.905031981179491,100299,100003,99970,99771,99862,100235,0.586195060051978,0.932917933445424,0.0400099214166403
"MDGr106",0.694857061840594,0.439679532544687,0.32100280188024,0.786899263504893,100229,100162,99878,100381,100142,100118,0.425569857936352,0.318425012286752,0.223151657730341
"MDGr107",0.777621929300949,0.259642784716561,0.295223322464153,0.932010021759197,100620,99995,99750,99789,100030,99660,0.17129275854677,0.10630265250802,0.31076249293983
"MDGr108",0.769045436289161,0.0166645608842373,0.0605551248881966,0.826927887508646,99930,99266,99995,100845,100591,100195,0.131761808646843,0.844322719145566,0.094909468665719
"MDGr109",0.503923028940335,0.302066911710426,0.436455852352083,0.322376993019134,99866,100250,99943,99913,99854,99959,0.132482629735023,0.45112267951481,0.225691746920347
"MDGr110",0.928018915466964,0.621906412765384,0.904522527009249,0.272866744548082,100081,99983,100356,99975,99815,100249,0.877226389013231,0.0232047622557729,0.599972691852599
"MDGr111",0.692449419526383,0.530001587467268,0.556810673791915,0.243097166763619,100549,99409,99781,99710,100715,99937,0.547211936675012,0.83930009487085,0.727042520418763
"MDGr112",0.264667183160782,0.193229679949582,0.21334572439082,0.491785697638988,99902,100733,99799,100174,100027,99798,0.858344106469303,0.254981354344636,0.281844654818997
"MDGr113",0.105242636520416,0.332569839200005,0.554238436277956,0.301831765798852,100228,99998,99912,99658,99839,99905,0.147974154911935,0.386851334013045,0.993844097945839
"MDGr114",0.186056743143126,0.950398227199912,0.423110478324816,0.79905865713954,99910,99746,100042,99808,99925,100337,0.813400802202523,0.464088259497657,0.337507912656292
"MDGr115",0.978324537863955,0.816574256168678,0.662811014102772,0.280955656198785,100068,99720,100417,100298,99876,99559,0.586924851406366,0.661815081955865,0.489302252884954
"MDGr116",0.821493283612654,0.220209079561755,0.173102274537086,0.20201647025533,100335,99863,99951,100096,99690,100078,0.205093425931409,0.7136148463469,0.934206423116848
"MDGr117",0.499068426666781,0.641642806353047,0.890399315394461,0.827305664075539,99610,100176,100146,99856,100394,99568,0.198090882971883,0.0181678144726902,0.334621523506939
"MDGr118",0.930045773508027,0.472389384638518,0.606625160202384,0.486605269834399,100259,100438,100043,99840,99721,99927,0.291916659101844,0.816118485992774,0.296218441333622
"MDGr119",0.465971001423895,0.93838047911413,0.224104777676985,0.63473348133266,100454,99723,100406,99996,100044,99264,0.311794413952157,0.571065915282816,0.906579018803313
"MDGr120",0.645249526249245,0.332317900145426,0.994742563925683,0.770808483473957,100366,100053,99491,99804,99798,100218,0.146469984902069,0.924603913910687,0.417044839588925
"MDGr121",0.250263575231656,0.769049856346101,0.157516971696168,0.466473872773349,99885,100095,99402,99826,99904,99352,0.19091218477115,0.916669436963275,0.575523116625845
"MDGr122",0.876292370492592,0.359528070315719,0.107274707872421,0.476838314207271,100180,99806,99786,99859,100297,99280,0.531028297031298,0.331207665614784,0.692166771506891
"MEXr101",0.216100198915228,0.599425635533407,0.749227646039799,0.319041988579556,99917,100067,100364,99782,99750,100481,0.98432156140916,0.0993013337720186,0.415807265322655
"MEXr102",0.23139187367633,0.72405147831887,0.972235266352072,0.287427924573421,100102,100060,100339,100309,99419,99202,0.256072344491258,0.0876907790079713,0.5156377798412
"MEXr103",0.857979678548872,0.23253972013481,0.323330596787855,0.476900530513376,100136,100664,99490,100434,99752,99764,0.020391937578097,0.746784850955009,0.407681236509234
"MEXr104",0.764842620817944,0.986341930227354,0.00793661293573678,0.2032261188142,100403,100134,99827,100006,100043,100471,0.30476239672862,0.94648870639503,0.709392843768001
"MEXr105",0.37312343227677,0.0449544594157487,0.848944854689762,0.151385372970253,100287,100334,99644,100368,99871,100303,0.176683731377125,0.939597780117765,0.707181495381519
"MEXr106",0.185124301584437,0.0894258050248027,0.269435574067757,0.83591327490285,100549,100321,99715,99964,100397,100615,0.920931661734357,0.858132713241503,0.0750447667669505
"MEXr107",0.276194900041446,0.461529279127717,0.274605733575299,0.564798643114045,100803,100204,99751,99757,99608,100508,0.0146251386031508,0.589208270423114,0.0180258541367948
"MEXr108",0.439546277280897,0.36993618006818,0.319374396698549,0.839567467337474,99894,99559,100220,100548,99551,99764,0.00165918772108853,0.123247247654945,0.310865045525134
"MEXr109",0.772445653565228,0.377278887899593,0.492626289371401,0.257397244917229,99922,99723,100215,99305,99967,99890,0.857946109725162,0.346376542001963,0.106706191319972
"MEXr110",0.774433095706627,0.11109632300213,0.24700219091028,0.477053260896355,100073,100151,100339,100319,99760,99809,0.164400118170306,0.238353776047006,0.705431400798261
"MEXr111",0.527174164308235,0.172943224431947,0.906429699389264,0.985330049181357,100310,99995,100389,100188,99931,100254,0.289489805698395,0.0133089413866401,0.00716334860771894
"MEXr112",0.963078519096598,0.358131106942892,0.995720129227266,0.298800932243466,100496,99836,99582,99622,99923,100299,0.960143209667876,0.603599866386503,0.112735413014889
"MEXr113",0.0407451291102916,0.362758883275092,0.258415898308158,0.351152840768918,99759,100068,99948,100083,100388,100222,0.620562197174877,0.668779833940789,0.121987275313586
"MEXr114",0.623116705333814,0.954092131229118,0.573502816259861,0.299964787438512,99648,99723,99693,99691,100084,99944,0.97112724557519,0.343198114773259,0.0310123758390546
"MEXr115",0.0404233760200441,0.536806147079915,0.159860201645643,0.105837565613911,99822,100441,100750,99825,99410,99915,0.163722792407498,0.209388972027227,0.961766898399219
"MEXr116",0.447297516278923,0.0583283517044038,0.548526021651924,0.0366763684432954,100115,100193,99994,99989,100143,100378,0.212184390285984,0.464989237720147,0.4047866249457
"MEXr117",0.0152090596966445,0.636102340882644,0.546220023417845,0.279674177058041,99907,100401,100141,99532,99827,99535,0.2354019228369,0.101930104894564,0.396946898428723
"MEXr118",0.506971513619646,0.712012524716556,0.610085956053808,0.33038987335749,100118,99740,99730,99562,100484,100094,0.904234955552965,0.816469150595367,0.962142051430419
"MEXr119",0.141830839216709,0.036833941238001,0.937574235722423,0.861798457335681,99860,100506,100393,99350,99954,99773,0.62253370671533,0.385633506812155,0.0535583896562457
"MEXr120",0.178710997104645,0.0294127615634352,0.833676497451961,0.331027118023485,100105,99664,100570,99433,99980,99489,0.998289893846959,0.794679457321763,0.588351973099634
"MEXr121",0.299596132943407,0.988098809495568,0.26112216594629,0.580809859093279,100106,100212,99573,100049,100146,100587,0.744093623245135,0.601442587794736,0.755911519052461
"MEXr122",0.244428205536678,0.818154054461047,0.358478544047102,0.316331192618236,99822,99867,100115,100010,100108,100198,0.508048914605752,0.881512393243611,0.781559495721012
"MEXr123",0.545062883058563,0.237718391697854,0.910052439197898,0.87769120070152,99880,100164,99788,100163,99425,100533,0.212829840835184,0.0506216897629201,0.0555958894547075
"MEXr124",0.11892249295488,0.541693625273183,0.497544392943382,0.225267519475892,99918,100062,100039,99464,99751,100165,0.454140469664708,0.648163149598986,0.804205400403589
"MEXr125",0.167484189616516,0.858039534883574,0.0659579928033054,0.466217044740915,99820,99863,99805,100648,99167,99850,0.443629404064268,0.2644149933476,0.304120770655572
"MEXr126",0.0984984049573541,0.202027105726302,0.0860419850796461,0.495336900698021,100298,99989,99779,99839,99990,99914,0.962687000865117,0.466637724544853,0.281850376166403
"MEXr127",0.679942491929978,0.641341950977221,0.700059123570099,0.712508188327774,99715,99380,100565,99760,100533,99815,0.579887212719768,0.683067757636309,0.620363255264238
"MEXr128",0.582427585264668,0.759846856584772,0.951599007705227,0.439677350921556,99776,99526,99977,99938,100112,99887,0.799837783444673,0.0373125313781202,0.627609007293358
"MEXr129",0.672189469682053,0.404237575130537,0.0598938278853893,0.436852266546339,99826,100123,100520,100416,100130,100087,0.399673348525539,0.814324260689318,0.612939504208043
"MEXr130",0.733388701919466,0.633486136328429,0.152210634434596,0.871532748220488,100061,99848,100055,100199,100237,100104,0.485786587931216,0.752230292186141,0.340176243567839
"MEXr131",0.828674167161807,0.943513304693624,0.140564217232168,0.218601528089494,99932,100007,100008,99907,100182,100061,0.74437302723527,0.270909070968628,0.522998723434284
"MEXr132",0.799675133312121,0.261387197999284,0.121483435621485,0.512308397563174,99708,100124,99983,100496,99938,100101,0.832216567359865,0.977009917609394,0.998490725411102
"MKDr101",0.222691989736632,0.229914959985763,0.407671114662662,0.290237098932266,99810,100695,100313,100159,100060,100010,0.109755486249924,0.198424392845482,0.759894005721435
"MKDr102",0.615048714913428,0.774006597930565,0.803426138591021,0.410852025263011,99825,100325,99771,100553,99936,100259,0.402754211332649,0.846568337874487,0.654581397771835
"MKDr103",0.325651185354218,0.25140945171006,0.12933277990669,0.37729617790319,100381,99959,100138,99592,99819,100350,0.312506573041901,0.04980787076056,0.716955603798851
"MKDr104",0.912085289368406,0.985947777051479,0.0737439680378884,0.658252200810239,100058,99397,100416,99796,99118,99836,0.806496995035559,0.745312743354589,0.435971447033808
"MKDr105",0.834464181913063,0.807274214457721,0.205968549707904,0.383942647837102,99839,99631,100489,100127,100287,100068,0.524698736146092,0.883131012087688,0.987024211557582
"MKDr106",0.215646771714091,0.653184722177684,0.425517291296273,0.104114020010456,99798,100497,99531,99316,100660,99460,0.403895996743813,0.152742895530537,0.668620500015095
"MKDr107",0.0210271002724767,0.827852452173829,0.200124931754544,0.531903840834275,100188,100085,100003,100088,99792,100263,0.470218118745834,0.719965476542711,0.309694913681597
"MKDr108",0.944112393306568,0.308261878089979,0.360607065726072,0.561899127438664,100009,99891,100344,99798,100488,100212,0.173979836283252,0.349869188619778,0.707361268112436
"MLIr101",0.429197445977479,0.0618656422011554,0.473209950840101,0.760461383033544,100229,99797,99885,99686,99802,99931,0.199270696146414,0.702153186546639,0.776299863122404
"MLIr102",0.485013905679807,0.427944634109735,0.839862652588636,0.211062368005514,99967,99972,99633,100233,100100,100108,0.407537318998948,0.281056926352903,0.153846938395873
"MLIr103",0.376763557316735,0.542670696042478,0.356706899125129,0.709082210902125,100141,99617,99782,100018,99982,99881,0.429027772508562,0.386161447037011,0.551629881840199
"MLIr104",0.198709265561774,0.177348607452586,0.776075502624735,0.378836782649159,99932,99896,99790,100530,100020,99520,0.938868350116536,0.612929185386747,0.24252157448791
"MLIr105",0.874591889325529,0.715365551644936,0.233601949410513,0.0522339798044413,99984,100150,100353,100212,99861,100103,0.480410695075989,0.899004723178223,0.657389322295785
"MLIr106",0.894304523942992,0.481679293559864,0.649857694283128,0.646061315434054,100389,100078,100120,99745,100475,99667,0.574416693532839,0.226519737625495,0.654113572090864
"MLIr107",0.134111317340285,0.720074091572315,0.43349347775802,0.784493550891057,100368,100131,100038,99866,99742,99964,0.475866038817912,0.1040863126982,0.583801022032276
"MLIr108",0.257093736203387,0.547112240688875,0.328800099901855,0.251382258487865,99690,99770,99838,100034,100011,99582,0.581231508171186,0.0257782558910549,0.404726366512477
"MLTt",0.517376723932102,0.408913872670382,0.946345853619277,0.949720002245158,99558,100154,99916,99249,100136,99643,0.697100042132661,0.130517226876691,0.51150722336024
"MMRr101",0.69290878623724,0.984493198571727,0.0301895055454224,0.837980182142928,99875,99714,100453,100199,100185,100864,0.0840796253178269,0.0343304290436208,0.959562144475058
"MMRr102",0.496180958813056,0.952236253768206,0.249429068993777,0.0939570213668048,99501,100385,100181,100342,99729,99772,0.98522227932699,0.588975503807887,0.323426453629509
"MMRr103",0.718264013994485,0.941106064012274,0.934690437745303,0.256873172009364,99956,99521,99829,100059,99599,100267,0.759996020933613,0.109224083833396,0.287052256753668
"MMRr104",0.752910294570029,0.395399232394993,0.0714878039434552,0.501524847699329,100707,99758,100479,99603,100371,100140,0.547469403129071,0.24896239140071,0.00992846745066345
"MMRr105",0.64313669828698,0.369769203243777,0.299779331311584,0.558533443603665,99681,99911,100245,100697,100243,100101,0.342283892678097,0.620606061536819,0.991988813504577
"MMRr106",0.351374940713868,0.493796556722373,0.471743670292199,0.0569426114670932,100119,100266,100239,99817,99737,99580,0.147656091721728,0.0742328122723848,0.104315255302936
"MMRr107",0.20722365193069,0.543199167354032,0.313174606999382,0.698971343925223,100406,100163,100065,99915,100100,100110,0.177321165800095,0.993893743259832,0.126563143916428
"MMRr108",0.559406216954812,0.51640379242599,0.737741271732375,0.94816747517325,99852,99371,100078,100075,99643,100075,0.483406753512099,0.489953733282164,0.00120044150389731
"MMRr109",0.573747602757066,0.848413658794016,0.478553546359763,0.539803267689422,100252,99376,99833,100555,100108,99768,0.288703595753759,0.90557241323404,0.526766462018713
"MMRr110",0.234860745258629,0.668525614542887,0.688168649794534,0.319170293398201,100459,100611,100016,100815,100704,99691,0.289337087189779,0.3899815606419,0.358694076538086
"MMRr111",0.0863872682675719,0.479115676600486,0.134448807686567,0.662542456295341,99962,99835,100824,100184,100028,100108,0.697883993620053,0.897347305435687,0.516123749082908
"MMRr112",0.197770355734974,0.891827610088512,0.0384392298292369,0.678049087058753,100498,99884,99498,99865,100253,99546,0.060289132874459,0.657035368960351,0.30854282178916
"MMRr113",0.558466457994655,0.813701597275212,0.580340605229139,0.867300463374704,99749,100664,99383,99614,100143,100080,0.529775342904031,0.0538092963397503,0.979725977405906
"MMRr114",0.128730121301487,0.552973054815084,0.271726775448769,0.755943098803982,99972,99103,99912,99916,100236,99907,0.598019236931577,0.399082496296614,0.744835240533575
"MNEr101",0.473294048570096,0.972695924341679,0.313130203168839,0.6632742555812,99458,100312,99590,100010,100435,99573,0.917004086077213,0.0111758350394666,0.743180277757347
"MNEr102",0.845093280076981,0.623675336362794,0.640740533359349,0.753963434835896,100144,100411,99508,100099,100266,99799,0.871926902560517,0.0867178251501173,0.441787078743801
"MNEr103",0.804355865810066,0.822049734881148,0.520509479334578,0.039502595551312,100141,100198,99710,99824,99811,99736,0.281939384527504,0.958337698597461,0.898193851578981
"MNGr101",0.740802351618186,0.782847479917109,0.909307407680899,0.886458785273135,99986,100367,99915,99878,99654,100554,0.842360759619623,0.971808592323214,0.235381716862321
"MNGr102",0.446237400174141,0.18240654701367,0.0551764995325357,0.779079129686579,99453,100008,99197,100500,99611,100144,0.555146911181509,0.909883740823716,0.198798869969323
"MNGr103",0.229406789178029,0.268825103761628,0.140821594279259,0.668358701048419,100080,100061,99693,100492,100245,99714,0.196147247683257,0.511174945859239,0.710978906368837
"MNGr104",0.617474534083158,0.114744183141738,0.0717130680568516,0.0391003396362066,99907,99468,99475,99989,99162,100395,0.841189843369648,0.655082670971751,0.422693406930193
"MNGr105",0.955053790006787,0.0813806131482124,0.225955569185317,0.156034787883982,100100,100126,100104,99888,99525,100031,0.39756051148288,0.29865416046232,0.946411763783544
"MOZr101",0.51261430233717,0.50270285573788,0.100428716279566,0.714643517974764,99398,99766,99753,99329,99791,100956,0.389415177516639,0.405018024845049,0.828260148176923
"MOZr102",0.48807340930216,0.106622607447207,0.638584884582087,0.330891030607745,99967,100026,99381,100210,99784,100201,0.689405057579279,0.284668290987611,0.791345385136083
"MOZr103",0.390218668384477,0.572321009356529,0.808144543785602,0.231192586245015,99862,100069,99941,100509,99463,100160,0.827432755380869,0.21265187766403,0.195927496766672
"MOZr104",0.90145627153106,0.893094115657732,0.780813248129562,0.926355862058699,100159,100258,100422,99665,99703,99979,0.243655990343541,0.526112842140719,0.905898826662451
"MOZr105",0.241990662645549,0.973663386423141,0.853491857415065,0.536696748109534,100151,99852,99868,100153,99419,99913,0.974780121352524,0.161454347427934,0.819719485705718
"MOZr106",0.651324460748583,0.82690632622689,0.424371372442693,0.411627339199185,99781,99906,99404,100008,100044,100128,0.969080181326717,0.981986999744549,0.293257541954517
"MOZr107",0.361298877513036,0.0701560126617551,0.767167457845062,0.781017634086311,100429,99595,100144,99658,99506,100321,0.277314572362229,0.921184149337932,0.150703908177093
"MOZr108",0.688385007204488,0.986090652178973,0.289905720390379,0.90451288712211,100373,100099,100353,100139,100081,99594,0.885863006813452,0.975983707699925,0.818996246671304
"MOZr109",0.872394168749452,0.145475225523114,0.691979712573811,0.519883732544258,100377,100414,99326,100270,100179,100103,0.411852764431387,0.487249224679545,0.53701557405293
"MOZr110",0.116385510889813,0.960832002107054,0.471233157906681,0.922847640002146,99651,99897,100350,100150,100188,100547,0.600503566442057,0.565420185681432,0.530381208751351
"MOZr111",0.130973918363452,0.0156724948901683,0.159046227345243,0.90441824006848,99982,99951,100161,99965,99818,100233,0.44739192049019,0.37706986325793,0.23031338956207
"MRTr101",0.256356652127579,0.0571528559084982,0.642029118724167,0.245851702522486,100494,99767,100249,99738,99877,100109,0.515388237079605,0.466409557964653,0.657719969050959
"MRTr102",0.816806984134018,0.0690742456354201,0.454797595972195,0.724772232118994,100367,100161,99648,100457,99510,99315,0.642340809339657,0.146049817791209,0.705002894857898
"MRTr103",0.620637901360169,0.424421082250774,0.942685146350414,0.842313882196322,100385,100066,99706,100035,99672,100303,0.616956441896036,0.296303125098348,0.566992786480114
"MRTr104",0.879459085408598,0.702526510227472,0.98631329019554,0.829744565300643,100362,100711,100377,100241,100116,100383,0.0994655387476087,0.904932331526652,0.644716985058039
"MRTr105",0.284233167534694,0.406263843877241,0.995181484613568,0.445185955381021,99603,100496,99654,99809,100393,99640,0.644105784129351,0.426648023538291,0.50345637393184
"MRTr106",0.425090782344341,0.0719723869115114,0.38260943046771,0.180891099851578,100008,100194,99785,100295,99936,100097,0.804478631587699,0.13354498334229,0.851516708731651
"MRTr107",0.336722295265645,0.073625419754535,0.363740181317553,0.76006900286302,100121,100373,100164,100174,99290,100111,0.0854973350651562,0.124898039503023,0.593179045012221
"MRTr108",0.0980975613929331,0.134963402990252,0.546248892322183,0.486155479447916,99783,99967,99913,100177,99908,100248,0.515349481953308,0.491890098201111,0.837840426946059
"MRTr109",0.189065444748849,0.0740468944422901,0.10748074715957,0.147208586335182,99661,100154,100187,99958,100115,99435,0.45073532150127,0.517118951072916,0.681105714291334
"MRTr110",0.0165390723850578,0.668973764870316,0.959160707890987,0.783769687870517,99657,100015,100076,100198,99898,99987,0.416817584075034,0.588613949483261,0.00602851249277592
"MRTr111",0.785072363214567,0.198691967874765,0.348139309091493,0.360211974242702,99473,100552,100234,99955,99786,99909,0.452891512075439,0.960716288303956,0.269088476430625
"MRTr112",0.377130263019353,0.355217492207885,0.514550677733496,0.753142368979752,100247,100225,100282,100141,100005,99957,0.813231620006263,0.216897632926702,0.97801334480755
"MUSr101",0.010583073599264,0.364426892483607,0.588288123020902,0.324378569377586,100258,100085,100315,100002,99696,99902,0.334509595530108,0.499325700802729,0.720504917902872
"MUSr102",0.406224966747686,0.872231883695349,0.533415898680687,0.676927259657532,99667,100494,99935,100155,99728,99930,0.949301487067714,0.943970117950812,0.165960940998048
"MUSr103",0.861404173541814,0.987712184665725,0.119895695708692,0.0781816053204238,99663,100117,99997,100578,100293,99568,0.564083292149007,0.513555128825828,0.466806331183761
